2025-05-16 08:20:39,413 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2025-05-16 08:20:40,110 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: SOKO             V: V_SOKO               constructed with        3 rows and  69 cols.
2025-05-16 08:20:40,110 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: SPLZ             V: V_SPLZ               constructed with        1 rows and  44 cols.
2025-05-16 08:20:40,114 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: STRASSE          V: V_STRASSE            constructed with        1 rows and  37 cols.
2025-05-16 08:20:40,114 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: SYSTEMKONFIG     V: V_SYSTEMKONFIG       constructed with        3 rows and   4 cols.
2025-05-16 08:20:40,114 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: TIMD             V: V_TIMD               constructed with        2 rows and  40 cols.
2025-05-16 08:20:40,114 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: TRVA             V: V_TRVA               constructed with        2 rows and  45 cols.
2025-05-16 08:20:40,124 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: UTMP             V: V_UTMP               constructed with        2 rows and  35 cols.
2025-05-16 08:20:40,124 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: VARA             V: V_VARA               constructed with        1 rows and  35 cols.
2025-05-16 08:20:40,126 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: VERB             V: V_VERB               constructed with        2 rows and  74 cols.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: VKNO             V: V_VKNO               constructed with        1 rows and  54 cols.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: VRCT             V: V_VRCT               constructed with        1 rows and  37 cols.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx.__init__: table: WBLZ             V: V_WBLZ               constructed with        2 rows and  39 cols.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx._dfLAYR: Start.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Layr: Start.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Layr: Exception: Line: 116: <class 'ValueError'>: No objects to concatenate
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Layr: _Done.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx._dfLAYR: _Done.
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx.__init__: expanding V_BVZ_ROHR with NAME_DTRO, DN, DI, DA, S, KT, PN, Am2, Vm3 ...
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx.__init__: expanding V_BVZ_ROHR: rows before: 4 rows now: 4
2025-05-16 08:20:40,130 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_ROHR: expanding V_BVZ_ROHR with  NAME_LTGR, NAME_STRASSE, tk_i, NAME_i, tk_k, NAME_k ...
2025-05-16 08:20:40,145 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_SWVT: expanding V_BVZ_SWVT ...
2025-05-16 08:20:40,147 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_ROWT: combining ROWT_tables like V_BVZ_LFKT, V_BVZ_PVAR, ...
2025-05-16 08:20:40,160 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_TFKT: ...
2025-05-16 08:20:40,164 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_RSLW_SWVT: combining RSLW and SWVT ...
2025-05-16 08:20:40,164 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_KNOT: expanding V_BVZ_KNOT with NAME_LFKT, NAME_PVAR, NAME_PZON,NAME_QVAR,NAME_UTMP,NAME_FSTF,NAME_FQPS ...
2025-05-16 08:20:40,173 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_FWVB: expanding V_BVZ_FWVB with NAME_LFKT, NAME_ZEP1VL, NAME_ZEP1RL, NAME_TEVT, NAME_TRFT, tk_i, NAME_i, tk_k, NAME_k, ...
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_:ROHR,KNOT,FWVB: filterTemplateObjects ...
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx._filterTemplateObjects: Start.
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx._filterTemplateObjects: V3_KNOT: Zeilen vorher: 5 Zeilen jetzt: 2
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx._filterTemplateObjects: V3_ROHR: Zeilen vorher: 1 Zeilen jetzt: 1
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx._filterTemplateObjects: V3_FWVB: Zeilen vorher: 0 Zeilen jetzt: 0
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx._filterTemplateObjects: _Done.
2025-05-16 08:20:40,180 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_VBEL: ...
2025-05-16 08:20:40,230 ; PT3S                                                         ; DEBUG   ; Dx.__init__: ROHR final in V3_VBEL-View (1,322) ...
2025-05-16 08:20:40,312 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_DPKT ...
2025-05-16 08:20:40,321 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_RKNOT ...
2025-05-16 08:20:40,331 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_RRUES ...
2025-05-16 08:20:40,331 ; PT3S                                                         ; DEBUG   ; Dx.__init__: V3_RVBEL ...
2025-05-16 08:20:40,348 ; PT3S                                                         ; INFO    ; Dx.__init__:  SYSTEMKONFIG ID 3 not defined. Value(ID=3) is supposed to define the Model which is used in QGIS. Now QGISmodelXk is undefined ...
2025-05-16 08:20:40,348 ; PT3S                                                         ; DEBUG   ; Dx.__init__: _Done.#########
2025-05-16 08:20:40,348 ; PT3S                                                         ; INFO    ; dxAndMxHelperFcts.readDxAndMx: ..\Examples\Example8-dx.pkl exists and is overwritten...
2025-05-16 08:20:40,364 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: detecting MX-Source for dx.dbFile (abspath) c:\users\wolters\3s\pt3s\Examples\Example8.db3 ...
2025-05-16 08:20:40,364 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: wDir from dbFile: .\WDExample8
2025-05-16 08:20:40,364 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: abspath of wDir from dbFile: c:\users\wolters\3s\pt3s\Examples\WDExample8
2025-05-16 08:20:40,364 ; PT3S                                                         ; INFO    ; dxAndMxHelperFcts.readDxAndMx:  QGISmodelXk not defined. Now the MX of 1st Model in VIEW_MODELLE is used ...
2025-05-16 08:20:40,364 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: wDirMx from abspath of wDir from dbFile: c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1
2025-05-16 08:20:40,364 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: mx1File: ..\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MX1
2025-05-16 08:20:40,364 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: corresponding dbFileMxPkl-File: ..\Examples\Example8-mx-_Examples_WDExample8_B1_V0_BZ1_M_1_0_1_1_MX1.pkl
2025-05-16 08:20:40,373 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx:  tMx: 2025-05-16 08:20:07 tPkl: 2025-05-16 08:18:08
2025-05-16 08:20:40,373 ; PT3S                                                         ; DEBUG   ; Mx.__init__: Start.#########
2025-05-16 08:20:40,373 ; PT3S                                                         ; DEBUG   ; Mx._initWithMx1: Start.
2025-05-16 08:20:40,373 ; PT3S                                                         ; DEBUG   ; Mx._parseMx1: Start.
2025-05-16 08:20:40,376 ; PT3S                                                         ; DEBUG   ; Mx._parseMx1: mx1File: c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MX1 mx1Df read. Shape: (108, 22).
2025-05-16 08:20:40,376 ; PT3S                                                         ; DEBUG   ; Mx._parseMx1: mx1Df after some generated Columns: Shape: (108, 27).
2025-05-16 08:20:40,376 ; PT3S                                                         ; DEBUG   ; Mx._parseMx1: _Done.
2025-05-16 08:20:40,376 ; PT3S                                                         ; DEBUG   ; Mx._parseMx2: Start.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._parseMx2: _Done.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._buildMxRecordStructUnpackFmtString: Start.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._buildMxRecordStructUnpackFmtString: Bytes per MX-Record=668. Bytes Unpacked=668 (making up 100.00 Bytes-%).
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._buildMxRecordStructUnpackFmtString: mx1Df after generated Column: Shape: (108, 28).
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._buildMxRecordStructUnpackFmtString: _Done.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._buildMxRecordStructUnpackFmtStringPost: Start.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._buildMxRecordStructUnpackFmtStringPost: _Done.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._initWithMx1: _Done.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx.__init__: mxsFile c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MXS exists _and is newer than mx1File c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MX1 _and NoMxsRead False:
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx.__init__: mxsFile is read.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx.setResultsToMxsFile: Start.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx.setResultsToMxsFile: Mxs: Implicit specified.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._handleMxsVecsFileDeletion: Start.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._handleMxsVecsFileDeletion: Delete H5Dump because Mxs c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MXS To Read is newer than H5Dump c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.vec.h5 ...
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._handleMxsVecsFileDeletion: _Done.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx.setResultsToMxsFile: Mxs: c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MXS opening ...
2025-05-16 08:20:40,381 ; PT3S                                                         ; INFO    ; Mx.setResultsToMxsFile: Mxs: ..\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MXS reading ...
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._readMxsFile: Start.
2025-05-16 08:20:40,381 ; PT3S                                                         ; DEBUG   ; Mx._readMxsFileSingleRecord: CVERSO: SIR 3S 90-14-02-12 3S Consult, 30827 Garbsen - 16.05.2025 08:20 - M-1-0-1       .
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx._processToDfVecAggs: cSNAPSHOTTYPE STAT     processed to (empty) dfVecAggs with TIMESTAMPL: 2025-04-08 09:45:59+00:00
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx._readMxsFile: TimeNr.      1 read and processed finally=2025-04-08 09:45:59.000000+0000 Values (without TIMESTAMP): 56 - Actual SNAPSHOTTYPE: STAT. - H5Dump: YES: key=/                   0 not in keys.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx._readMxsFile: File finished: Records read=1. Last Time read=2025-04-08 09:45:59.000000+0000. MB read=0000.00.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx._readMxsFile: df.shape(): (1, 56).
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx._readMxsFile: _Done.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx.setResultsToMxsFile: Mxs: c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MXS: Assigned.     df Shape: (1, 56).
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx.setResultsToMxsFile: RESULT after c:\users\wolters\3s\pt3s\Examples\WDExample8\B1\V0\BZ1\M-1-0-1.1.MXS: df Shape: (1, 56) First Time: 2025-04-08 09:45:59+00:00 Last Time: 2025-04-08 09:45:59+00:00.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx.setResultsToMxsFile: _Done.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; Mx.__init__: _Done.#########
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: MX read ok so far.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.processMxVectorResults: Start.
2025-05-16 08:20:40,397 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.processMxVectorResults: _Done.
2025-05-16 08:20:40,410 ; PT3S                                                         ; INFO    ; dxAndMxHelperFcts.readDxAndMx: ..\Examples\Example8-mx-_Examples_WDExample8_B1_V0_BZ1_M_1_0_1_1_MX1.pkl exists and is overwritten...
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: corresp. dbFileDxMxPkl-File: ..\Examples\Example8-m.pkl
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxWithMx.__init__: Start.
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Wblz: Start.
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Wblz: no WBLZs available ...
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Wblz: _Done.
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Agsn: Start.
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; dxDecodeObjsData.Agsn: _Done.
2025-05-16 08:20:40,414 ; PT3S                                                         ; INFO    ; dxWithMx.__init__: Example8: processing dx and mx ...
2025-05-16 08:20:40,414 ; PT3S                                                         ; DEBUG   ; Dx.MxSync: Start.
2025-05-16 08:20:40,422 ; PT3S                                                         ; DEBUG   ; Dx.MxSync: resType: FWVB hat keine mx2-Eintraege.
2025-05-16 08:20:40,422 ; PT3S                                                         ; DEBUG   ; Dx.MxSync: _Done.
2025-05-16 08:20:40,426 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: Start.
2025-05-16 08:20:40,426 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: dfName: V3_KNOT: read Results:
2025-05-16 08:20:40,430 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: dfName: V3_ROHR: read Results:
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: dfName: V3_FWVB: read Results:
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: dfName: V3_ROHR: addNodeData:
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: dfName: V3_FWVB: addNodeData:
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: Start.
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: Sir3sIDsMatching: ['KNOT~*~*~*~QM', 'ROHR~*~*~*~QMAV']
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: choosen Name of 'common' ATTR: QM.
2025-05-16 08:20:40,431 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: _Done.
2025-05-16 08:20:40,443 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: Start.
2025-05-16 08:20:40,443 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: Sir3sIDsMatching: ['KNOT~*~*~*~M', 'ROHR~*~*~*~MAV']
2025-05-16 08:20:40,443 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: choosen Name of 'common' ATTR: M.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; Mx.getVecAggsResultsForAttributeType: _Done.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; Dx.MxAdd: _Done.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Start.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Constructing of V3_ROHR['QMAVAbs'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Constructing of V3_ROHR['VAVAbs'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Constructing of V3_ROHR['PHRAbs'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Constructing of V3_ROHR['JVAbs'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Constructing of V3_ROHR['MAV'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: Constructing of V3_ROHR['LAMBDA'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHR: _Done.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Start.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing of V3_KNOT['PH'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing of V3_KNOT['QM'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing of V3_KNOT[dPH] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Exception: Line: 792: <class 'KeyError'>: ('STAT', 'KNOT~*~*~*~ESQUELLSP', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59'))
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing col srcvector in V3_KNOT failed.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing of V3_KNOT['T'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: Constructing of V3_KNOT['M'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_KNOT: _Done.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Start.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['QM'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['M'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['PH_i'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['PH_k'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['T_i'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['T_k'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['H_i'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['H_k'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['RHO_i'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['RHO_k'] ok so far.
2025-05-16 08:20:40,447 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['mlc_i'] ok so far.
2025-05-16 08:20:40,459 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: Constructing of V3_VBEL['mlc_k'] ok so far.
2025-05-16 08:20:40,459 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_VBEL: _Done.
2025-05-16 08:20:40,459 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: Start.
2025-05-16 08:20:40,459 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_FWVB: _Done.
2025-05-16 08:20:40,459 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHRVEC: Start.
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHRVEC: Exception: Line: 493: <class 'KeyError'>: ('STAT', 'ROHR~*~*~*~SVEC', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59'))
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx._V3_ROHRVEC: _Done.
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx.__init__: Exception: Line: 177: <class 'dxAndMxHelperFcts.dxWithMxError'>: "dxWithMx._V3_ROHRVEC: Exception: Line: 493: <class 'KeyError'>: ('STAT', 'ROHR~*~*~*~SVEC', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59'))"
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx.__init__: Constructing of V3_ROHRVEC failed.
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx.__init__: Adding MX-Results to V3_WBLZ ok so far.
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: Start.
2025-05-16 08:20:40,464 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: crs reading successful:  EPSG:0
2025-05-16 08:20:40,476 ; pyproj                                                       ; DEBUG   ; PROJ_ERROR: proj_create: crs not found
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: Exception: Line: 668: <class 'pyproj.exceptions.CRSError'>: Invalid projection: EPSG:0: (Internal Proj Error: proj_create: crs not found)
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: Constructing of (some) gdfs failed.
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._gdfs: _Done.
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: Start.
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~BCIND', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~DP', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~DPH', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~FITT_BASTYPE', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~FITT_DP1', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~FITT_DP2', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~FITT_DP3', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~FITT_STATE', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~H', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~IAKTIV', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~LFAKTAKT', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~M', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
2025-05-16 08:20:40,476 ; PT3S                                                         ; DEBUG   ; dxWithMx._G: : dfKNOT: col is not a string: ('STAT', 'KNOT~*~*~*~P', Timestamp('2025-04-08 09:45:59'), Timestamp('2025-04-08 09:45:59')) - might be a problem later on in working with nx node attributes ...
